49,31,-32,43,-42,24,19,-43.,21,-22,48
17,64,-32,AS,-71,47,-22,36,-45,22,60
48,47,-14,-32,24,18,~42,21,10,-32,48
24,36,-12,23,19,-42,24,19,-42,28,77
77,14,-42,21,10,~32,28,15,-42,32,81
81,-32,28,14,~42,38,-43,26,10,-32,48
90,-42,33,-10,-22,38,-16,-22,21,14,84
35,25,~12,23,10,-32,24,138,-42,28,77
14,47,-12,32,-10,-22,25,17,-42,25,74
table name:,139.3
245,366,-122,161,-124,526
467,245,-227,186,-222,449
715,-222,168,290,-402,549
549,264,-328,232,-223,494
315,398,-224,361,-602,248
248,366,-128,285,-422,349
946,-697,464,-223,-242,248
815,-324,-142,111,-312,148
639,273,-425,131,-174,444
548,213,154,-422,111,604
table name:,14.1
16,S52,-63,5
27,62,-58,31
49,50,-64,35
13,56,-19,50
34,55,-68,21
18,51,-11,58
42,56,-35,63
69,-56,31,44
59,40,-67,32
$4,45,-38,61
table name:,14.2
33,51,-62,22
438,51,-67,32
16,63,-24,55
69,20,-54,35
34,55,-26,63
51,46,-65,32
20,69,-53,36
43,56,-68,31
12,67,-21,58
35,62,-57,40
table name:,14.3
41,53,-32,62
26,52,-63,15
59,40,-64,35
34,65,-46,53
12,66,-53,25
63,36,-58,41
45,54,-67,32
67,12,-58,21
33,56,-62,27
48,51,-69,30
table name:,14.4
19,60,-27,52
34,55,-27,62
51,46,-62,35
38,60,-46,2
46,52,-65,33
16,63,-54,25
69,20,-56,33
35,54,-61,28
27,62,-38,51
54,45,-68,31
table name:,14.5
14,75,-26,63
71,27,~63,35
35,64,-22,77
69,20,-74,15
24,75,-56,43
38,51,-18,71
16,52,11,79
54,45,-28,71
27,71,-65,33
12,72,-31,53
table name:,14.6
69,30,-77,22
16,11,52,79
32,57,-73,16
71,25,-76,20
45,53,-76,22
21,63,-12,72
78,-63,54,69
39,60,-76,23
26,62,-75,13
11,76,-52,35
table name:,14.7
79,-64,52,67
39,60,-74,25
15,51,11,77
52,45,-26,71
19,70,-1?,77
43,51,-73,21
66,30,-71,25
12,15,52,79
75,13,-61,27
26,73,-55,44
table name:,14.8
27,72,-56,43
12,66,-75,3
36,63,-74,25
i2,11,50,73
45 -,53,-21,77
21,68,-17,72
24,75,-26,73
71,16,-2,35
28,61,-15,74
36,61,-75,22
table name:,140.1
61,14,15,-41,23,72
43,-28,39,16,-21,49
80,-31,11,-14,28,74
59,11,-21,33,-33,49
70,-21,16,29,-41,53
26,24,-13,33,-21,49
60,-11,24,-24,19,68
82,-12,-21,42,-13,78
18,34,14,14,-31,49
79,11,-41,25,-21,53
table name:,140.2
34,16,-22,42,-21,49
46,17,17,-31,43,92
70,-21,-11,36,-21,53
28,33,14,15,-4],49
-44,26,18,-41,43
34,26,-11,27,-29,47
28,22,-34,44,-11,49
63,17,-31,22,-23,48
29,33,18,-31,46,95
8&4,-19,15,-31,27,76
table name:,140.3
14,46,-11,28,13,Al,24,i7,-AL,24,73
73,18,-16,15,-41,24,17,-41,12,-35,26
21,49,-21,38,-17,-21,38,-44,27,-21,49
49,48,-19,12,-41,24,17,4,16,-32,33
82,-44,32,-21,37,-43,27,~21,15,-35,29
71,19,-41,24,17?,-41,35,-24,-11,26,75
15,38,17,-21,14,13,14,-41,22,-16,55
23,48,19,-41,15,24,-44,36,-31,23,72
34,28,14,14,-41,26,415,-41,22,-16,55
17,45,18,-31,14,27,-41,16,27,-78,14
table name:,140.4
708,-214,176,-121,-388,161
249,460,-217,458,-701,249
518,-366,454,-112,213,707
436,271,-216,389,-431,449
B72,-647,489,-109,-111,494
157,451,-116,268,-311,449
212,149,149,190,-216,434
750,-101,260,-415,233,727
809,-310,211,-361,379,728
649,111,-411,260,-110,499
table name:,141.1
34,-16,45,-16,-28,19
49,22,-26,-26,31,50
64,-16,-14,-18,37,53
399,-26,-26,-19,24,2
78,-16,-16,-16,22,52
54,~16,24,-16,-19,27
84,-36,23,14,-36,49
28,44,-26,38,-59,25
48,24,-26,-22,33,57
92,-46,-22,49,-26,47
table name:,141.2
34,37,-26,35,-36,44
18,34,i2,-16,27,75
81,-36,-16,-16,13,32
29,44,-26,33,-36,44
61,-16,-16,21,-33,17
43,38,-36,29,16,50
82,-36,34,-36,38,82
75,-26,32,-36,29,74
94,-46,-16,-16,34,50
63,-16,-28,35,-23,31
table name:,141.3
16,48,18,-36,15,20,-36,28,-10,-16,47
47,28,-11,-16,24,10,-36,25,-26,37,82
82,-36,28,10,-36,23,-26,37,10,-46,46
48,37,-42-,20,-16,24,10,-36,45,-38,52
52,-29,48,-26,28,19,-46,47,19,~36,46
28,47,-11,-16,29,15,-46,28,10,-36,48
17,24,14,-27,40,16,-36,28,15,~46,45
12,59,-26,Ag,-10,-36,28,16,-46,28,73
73,-26,28,15,-48,30,-26,37,-36,28,75
24,47,-26,28,10,-36,19,15,-36,-12,33
table name:,141.4
345,479,-366,264,-266,456
289,442,-263,-115,-206,147
846,-364,224,-266,-187,253
172,554,-268,-266,348,540
927,-468,291,-406,-158,186
608,-166,-136,309,-166,449
431,379,-366,264,-266,442
700,-263,477,-466,-299,149
394,311,-264,-196,278,523
718,-266,354,-367,121,560
table name:,142.1
32,-17,49,18,-37,45
46,-17,44,-27,34,80
81,-38,-24,43,-17,45
52,-34,65,-37,26,72
38,42,-17,-17,24,70
74,-27,-17,-12,36,54
29,24,29,-37,29,74
34,43,-13,-17,28,75
56,36,-47,-17,44,72
63,-17,-28,62,-37,43
table name:,142.2
26,48,-27,-18,21,50
58,36,-47,-29,36,$4
62,-17,-28,44,-17,44
27,66,-47,28,-69,5
11,62,-27,-17-,23,$2
92,-47,-17,-17,39,50
63,-17,28,19,-47,46
32,42,-27,-19,28,56
79,-15,-17,-17,24,54
21,14,29,-17,-17,30
table name:,142.3
24,48,18,-17,-27,35,412,-47,-23,42,65
65,28,-47,26,10,-37,28,-10,-17,27,73
73,18,-49,30,-27,26,12,-37,27,12,85
85,-12,-27,18,18,-37,29,18,-47,27,72
12,4l,29,-37,28,-27,14,12,-27,16,61
61,19,-42,34,-27,28,10,-37,24,-35,35
35,48,-37,45,-48,20,-i7,37,-40,22,- 65
17,49,16,-37,28,10,-37,16,28,-48,42
42,31,-27,37,-10,-27,37,-10,-27,16,62
93,-A7,25,22,-A7,26,10,-37,28,-25,48
table name:,142.4
263,369,-178,298,-274,473
453,-107,-189,491,-179,469
952,-207,-279,368,-376,458
146,686,-373,-107,-107,245
785,-137-,-174,-227,263,510
614,-178,-166,366,-177,459
841,-374,-115,-207,366,511
235,473,-277,388,-377,447
156,394,288,-374,-217,247
442,277,-117,366,-279,435
table name:,143.1
68,16,-38,14,-18,42
36,27,-18,16,-33,28
22,4l,-18,-18,29,56
51,22,-28,-26,34,53
74,-28,-28,36,44,98
83,-38,-27,33,-16,35
19,35,29,-38,-27,18
40,-24,67,-38,16,61
94,-48,-18,26,33,87
26,67,-48,26,-18,53
table name:,143.2
47,27,-28,-18,23,51
38,14,12,-18,-18,28
73,-28,19,16,-38,42
94,-48,-14,42,-28,46
36,27,-18,-18,27,54
27,27,29,-38,-38,7
15,39,19,-28,-13,32
59,34,-48,-27,33,51
69,11,-16,-18,15,61
49,24,-28,-28,37,54
table name:,143.3
26,47,-28,39,-38,47,-10,-38,29,-28,46
31,43,-28,37,-10,-28,49,-48,35,~49,32
58,25,-38,44,-38,24,19,~48,29,15,90
90,-48,39,-17,-18,46,-19,-28,39,-38,46
64,-18,42,-15,-28,39,-38,28,10,-38,46
75,-16,25,-48,27,di,-28,47,-18,,52
26,42,25,-48,29,10,-38,41,-15,-34,38
Si,-37,60,-28,47,-48,29,16,-27,-18,45
45,49,-10,-38,29,-12,-18,49,-48,27,73
73,-28,37,-48,30,-18,24,-15,38,-48,45
table name:,143.4
459,288,-284,-118,376,721
939,-488,299,-108,-187,455
376,287,-118,-366,341,520
278,276,-408,476,-188,434
640,-183,-269,393,-208,373
583,161,-288,184,-189,451
882,-319,-118,229,-328,346
391,423,-168,-184,389,851
456,292,-286,-118,404,748
736,-288,106,-388,-118,48
table name:,144.1
74,-29,11,-33,27,50
36,28,20,-39,-26,19
29,65,-49,27,-29,43
18,56,-29,47,-49,43
61,13,-29,33,-A7,31
&3,-66,47,-19,28,73
94,-49,36,-39,-14,28
27,67,-49,18,-25,38
57,17,-29,-16,44,73
42,22,-19,-22,34,57
table name:,144.2
58,26,-39,-16,68,97
64,-19,-18,24,-32,19
39,25,-19,28,17,90
74,-29,-14,26,17,74
19,65,-39,-14,26,57
84,-39,-24,15,il,47
16,37,21,-29,i6,61
24,60,-39,-13,25,57
35,49,-39,-i7,24,52
41,~22,65,-39,16,61
table name:,144.3
94,-49,38,-19,-19,27,18,-66,40,~19,45
45,28,-19,20,-29,38,qi,~49,37,-45,37
37,28,15,-16,-19,27,12,-39,28,12,85
85,~61,40,-19,23,12,-34,23,10,-39,45
26,48,10,-39,27,-17,-11,40,-39,26,71
71,19,-16,-29,28,-19,20,-29,38,-45,38
38,22,34,-49,27,18,-16,-29,26,14,85
87,-43,20,-19,46,-45,28,-29,37,-43,39
16,49,30,-11,-39,28,-19,10,-19,28,73
29,45,-29,37,-18,20,-39,28,-19,28,82
table name:,144.4
278,176,-209,373,-199,419
6495,-19,-209,374,238,853
746,-294,318,-293,194,671
494,-249,608,-396,197,654
198,336,240,-429,-199,146
271,476,-294,108,-209,352
846,-394,196,-164,307,791
647,-193,238,-186,374,880
328,396,-298,222,-194,454
941,-499,208,-193,-309,148
table name:,145.1
24,37,-19,-23,41,60
47,27,11,-38,14,61
85,-38,22,11,-56,24
91,-27,16,-38,23,65
72,-28,-35,44,19,72
27,48,-29,35,-23,58
75,-29,14,-19,26,67
75,-29,14,-19,26,67
83,-39,11,27,-45,37
67,-19,22,-14,-26,30
table name:,145.2
16,68,11,-47,13,61
84,-17,-18,21,-26,44
75,-26,41,-27,-19,44
26,37,14,-15,~15,47
26,18,47,-45,-24,22
16,55,-27,32,-29,47
17,73,-47,23,16,82
32,29,24,-36,-48,1
65,-16,37,-24,-18,44
44,31,-26,-29,-13,7
table name:,145.3
18,67,-14,-24,36,83
35,48,-34,21,-27,43
28,53,-34,45,-61,31
19,52,-23,-24,46,70
54,-3?,48,-23,-14,33
38,55,-44,-26,-17,6
80,-33,17,~15,32,81
90,-44,25,14,-37,43
2,-43,-27,69,-43,48
66,17,-34,21,-28,42
table name:,145.4
18,16,46,-31,23,72
80,11,-42,-27,49,71
29,43,18,-41,-39,10
72,18,-42,-28,-12,
37,43,-31,-24,S56,81
61,-12,34,-12,-22,49
24,36,-11,24,-35,38
26,58,-15,22,-42,49
70,-24,-18,47,16,94
35,39,-17,24,-32,49
table name:,145.5
74,-26,13,-14,36,83
92,-17,-12,-17,19,65
83,-36,42,-72,27,44
31,41,-27,49,-83,i1
28,46,-26,-19,41,70
92,-47,38,-26,-11,46
75,-16,25,-36,-14,34
27,69,-14,-37,15,60
73,-26,17,-16,-11,37
28,55,-36,-22,49,74
table name:,145.6
33,51,-39,28,-69,4
64,-19,-12,-27,56,62
73,11,-39,-26,42,61
22,52,-29,16,-27,34
17,38,19,-29,-17,28
31,A3,-29,-14,-12,19
38,56,-49,33,-49,29
75,-11,-13,36,-63,18
67,25,-18,-29,-36,9
74,-29,37,-26,19,75
table name:,146.1
91,-46,27,-16,-24,19,24,~27,16,-32,32
34,16,-22,42,-21,45,-15,-14,-18,45,62
80,-36,23,13,-36,24,16,~35,28,-29,48
87,-16,-24,23,16,~48,-16,39,-17,16,65
26,35,~28,-18,49,28,-46,29,16,-49,42
16,i1,27,-49,38,28,14,-37,29,14,91
76,15,-38,17,19,-24,-18,39,-38,24,72
24,62,-39,2/7,-39,64,-17,-33,28,14,91
43,28,-24,-19,26,13,+19,28,16,-44,48
14,S7,-23,34,-33,17,27,-45,-14,-15,19
table name:,146.2
276,-119,435,-345,269,516
918,-473,186,144,-526,249
183,245,167,-249,-153,193
857,-362,-247,166,-274,140
785,-139,205,-446,137,542
327,256,-239,121,-219,246
298,-149,213,-119,574,817
519,127,235,-439,-124,318
475,-228,-173,351,-239,186
435,228,119,-438,-126,218
table name:,146.3
997,-214,-534,326,-148,427
881,-732,421,-224,-137,209
876,-137,-246,444,-449,488
895,-444,-227,356,-231,349
237,437,121,-514,-124,157
434,217,319,-521,-247,202
514,257,-423,334,-233,449
137,527,216,-631,122,371
665,218,-434,-228,349,570
424,217,229,-321,-333,216
table name:,146.4
773,-227,-424,538,-214,446
431,247,116,-349,-233,212
973,-228,128,-426,179,626
636,247,-538,336,-434,247
273,-127,539,-427,212,470
424,137,223,-339,-329,116
662,-417,229,-136,325,663
639,-427,351,-218,-118,227
619,254,-427,-114,236,568
429,445,-629,318,-226,337
table name:,147.1
37,19,-24,-16,39,55
24,11,18,-26,29,56
24,27,-36,48,-54,
$2,-24,26,-35,44,63
36,15,-24,46,-35,38
56,17,-46,24,-12,39
67,-49,33,-26,-17,
64,-46,32,-11,24,63
37,-18,31,-12,16,54
78,-29,11,-33,27,54
table name:,147.2
68,16,~38,14,-18,42
32,-17,49,16,-37,43
34,-16,42,-16,-28,16
34,48,-35,-22,58,33
26,47,-24,11,-33,27
78,14,-43,22,-26,45
32,19,14,26,-42,49
61,14,15,-41,23,72
14,11,29,-36,39,57
36,19,-26,28,-14,43
table name:,147.3
32,-17,49,-25,17,56
23,28,14,-31,16,50
24,14,15,-26,-13,14
37,14,-26,49,-35,39
24,14,13,-23,46,74
18,32,-25,18,18,61
19,31,-24,38,-45,19
36,28,16,-39,-26,15
36,26,-18,16,-33,27
46,-17,44,-27,34,80
table name:,147.4
49,22,-26,-26,31,50
26,37,-15,16,-49,15
43,28,-24,-19,26,54
21,14,19,17,-23,48
54,12,15,-32,11,60
43,-28,39,16,-21,49
16,18,19,-36,39,56
56,-38,14,18,-22,28
57,-39,14,-16,37,53
73,-48,26,-14,47,84
table name:,147.5
524,129,-476,394,-296,275
452,199,-213,318,-472,284
482,164,107,-376,279,656
245,269,-338,379,-217,338
276,257,-121,499,-666,185
273,244,134,-286,178,543
572,-133,313,-486,274,540
469,182,199,-611,412,651
154,195,101,297,-488,259
278,174,-209,373,-198,418
table name:,147.6
458,294,-408,307,-185,466
263,269,-197,258,-274,359
345,479,-376,264,-266,446
128,486,-157,-119,272,610
376,-137,-246,444,-449,488
478,281,162,-436,143,634
245,366,-162,161,-124,486
708,-214,176,-171,-388,161
385,198,-247,194,-366,164
239,118,198,-267,2596,584
table name:,148.1
46,59,68,29,-32,170
16,89,67,29,39,240
74,29,-69,18,49,101
18,89,-23,i9,68,171
38,69,-54,49,-65,37
54,49,99,-38,-25,139
27,79,-23,19,99,201
81,19,-42,-34,79,103
31,69,-15,-43,59,101
48,59,45,49,-85,116
table name:,148.2
17,46,39,54,-32,124
54,49,-15,19,-53,54
74,29,-45,26,19,103
25,48,29,-15,-43,44
62,39,-23,-34,59,103
48,59,99,46,49,301
63,39,-14,19,99,206
48,59,-63,59,69,172
56,49,18,79,93,301
13,89,66,39,-43,164
table name:,148.3
662,-470,109,264,151,716
716,-425,509,-617,121,304
304,150,149,-461,259,401
429,561,-800,407,109,706
169,230,209,151,-625,134
706,-410,509,-764,128,169
134,115,559,-621,119,306
328,-281,359,268,157,831
825,-762,539,199,-300,5601
525,386,-800,489,151,751
table name:,148.4
289,129,-315,299,128,530
535,161,209,-825,115,195
195,-164,269,575,121,996
996,-875,579,-621,189,268
368,239,128,-633,521,623
759,149,-820,651,181,920
825,-781,559,361,-650,314
314,289,261,-759,128,233
233,169,288,-425,561,826
826,-750,162,369,151,758
table name:,149.1
75,17,43,27,38,200
39,68,59,-63,22,165
61,39,48,58,-43,163
49,58,43,-26,79,203
27,78,-43,39,74,175
27,35,38,-14,19,105
63,38,99,-45,-31,124
14,48,39,64,-32,133
85,-42,58,-65,69,105
56,49,38,58,44,245
table name:,149.2
73,28,54,-12,58,201
17,45,38,-11,46,135
45,37,18,-44,79,135
68,38,26,68,75,275
57,48,-42,38,74,175
48,58,-64,59,59,160
21,49,-37,68,-28,73
67,38,-43,38,24,124
98,24,72,64,-24,234
15,49,38,63,-31,134
table name:,149.3
189,118,265,181,192,945
945,-753,408,-361,158,397
357,248,194,108,-659,248
238,450,118,-269,185,722
722,-430,308,125,-368,357
337,240,128,-625,124,204
274,490,138,-825,371,448
418,150,338,-859,161,208
278,528,-761,252,185,482
425,133,248,-635,108,279
table name:,149.4
218,340,248,-651,115,270
275,~182,508,-425,159,335
335,213,158,166,-280,592
592,108,-621,265,318,662
662,-470,508,-625,181,256
257,540,108,-264,-121,520
695,-451,558,-632,159,329
329,228,148,-465,118,358
358,-160,508,161,-759,108
108,540,158,-625,131,312
table name:,149.5
248,358,-439,128,139,434
234,368,198,-412,268,656
151,477,178,-679,578,705
281,487,138,-427,328,807
127,157,318,-264,168,506
286,-147,268,277,118,802
282,118,368,-499,128,397
359,248,-424,118,267,568
678,-334,258,179,114,895
251,123,228,148,-373,377
table name:,15.1
18,61,10,89
34,-21,75,88
61,36,~85,12
75,24,-81,18
34,-73,61,72
13,21,55,8&9
Vi,-65,82,94
65,24,-86,3
28,-15,81,94
71,28,-83,16
table name:,15.2
64,35,-18,81
58,40,-86,12
32,67,-14,85
26,71,-85,12
17,81,-63,35
84,-62,56,78
29,70,~83,16
62,27,-85,4
15,84,-72,27
42,56,-87,11
table name:,15.3
25,73,-81,17
87,-55,-21,11
33,61,-84,10
69,-56,80,93
14,85,-37,62
38,60,~86,12
73,25,-16,82
16,81,-76,21
21,17,51,89
52,16,21,89
table name:,15.4
26,70,-85,11
52,47,-85,14
17,61,10,88
71,83,89
31,63,-12,82
28,71,-85,14
65,33,-86,12
23,61,-B4,0
61,37,-85,13
75,14,-87,2
table name:,15.5
67,31,~96,2
85,-70,82,97
31,52,11,94
44,-32,85,97
35,64,-96,3
11,65,21,97
68,-56,85,97
14,80,-92,2
28,71,-96,3
71,16,12,99
table name:,15.6
63,35,-91,7
48,-27,73,94
35,62,-95,2
99,-76,55,78
69,-56,81,94
32,56,11,99
97,-75,15,37
44,55,-94,5
938,-71,52,79
57,11,31,99
table name:,15.7
22,75,-96,1
16,62,20,98
97,-65,52,84
34,65,-94,5
18,50,31,99
39,-17,75,97
65,32,-95,2
92,-71,5s,76
78,20,-95,3
32,52,15,99
table name:,15.8
64,-52,85,97
34,60,-92,2
95,-70,13,38
43,56,-90,9
89,10,-97,2
11,67,21,99
21,56,21,98
6S,13,21,99
43,55,-92,6
68,-16,42,94
table name:,150.1
76,18,-50,57,74,175
26,37,37,-22,27,105
66,1?,17,64,37,201
35,28,37,-24,-43,33
19,87,-61,54,64,163
28,77,59,37,-18,183
18,87,-61,57,-24,77
47,17,37,-22,27,106
21,37,47,-16,17,106
58,47,49,47,-26,175
table name:,150.2
28,77,38,57,-15,185
38,67,49,A?,-14,187
84,17,14,-66,57,106
78,27,-31,27,69,170
13,87,-42,25,17,100
62,-39,77,-51,24,73
56,-23,67,-38,-35,27
28,V7,49,47,44,245
383,-14,77,-12,17,106
26,47,27,-39,24,85
table name:,150.3
178,127,283,207,165,960
129,440,137,-465,374,615
615,-312,397,286,-327,659
549,-460,217,388,-144,550
540,249,117,-844,268,330
328,-130,407,167,-243,529
585,-332,447,129,-496,333
334,240,227,-429,538,910
957,-873,517,261,-178,684
644,159,-350,247,184,884
table name:,150.4
779,127,-702,407,264,875
845,-471,227,-121,425,905
905,-851,130,517,164,865
950,-176,-680,707,-301,500
569,137,-264,535,-283,694
118,587,-446,340,107,706
766,-683,317,261,-441,220
229,-130,507,168,-174,600
744,-480,337,281,-355,527
427,161,217,-801,S566,570
table name:,150.5
178,127,279,117,-423,278
621,-432,117,299,188,793
345,229,127,-166,287,822
782,-443,367,-428,127,405
248,357,-246,147,278,784
768,137,-756,457,176,782
181,467,157,-512,307,600
315,-121,607,174,-431,544
444,324,137,-684,348,569
361,463,-178,149,-114,686
table name:,151.1
79,26,79,16,48,248
14,86,-28,-13,46,105
21,34,19,26,67,167
39,75,36,-81,86,205
48,-19,76,-91,86,100
62,-33,76,-12,42,135
74,26,-15,-11,26,100
53,-14,66,29,66,200
84,16,-48,-13,66,105
34,66,44,56,49,249
table name:,151.2
34,66,-22,2/,66,171
66,17,17,64,36,200
26,37,37,-22,27,105
35,28,37,-24,-43,33
18,87,-61,56,-24,76
19,86,-61,57,64,165
47,7,36,-22,27,105
76,18,-50,57,74,175
28,V7,59,36,-18,182
24,76,-15,-46,67,106
table name:,151.3
594,206,-436,330,106,800
168,401,136,-423,325,607
255,-166,490,126,-187,518
519,-330,416,-358,409,656
649,-460,216,377,-391,391
754,-460,306,157,168,925
506,-380,423,156,-169,536
516,-147,305,126,-434,366
366,-107,350,296,-128,777
677,107,-690,406,127,627
table name:,151.4
268,-109,420,226,-459,346
346,233,126,-116,225,614
814,-420,306,-163,125,662
162,187,410,146,-726,179
179,420,206,-413,266,653
639,-460,126,394,106,805
875,-701,426,-327,407,680
164,436,189,116,-823,82
161,414,-301,426,175,875
855,-781,226,473,-384,394
table name:,151.5
351,213,136,-641,246,305
784,116,-545,-111t,656,900
248,-104,556,-216,116,600
615,-351,136,-248,463,615
346,243,116,-341,236,600
748,-159,216,-431,248,622
761,-332,176,-216,316,705
253,166,186,-341,336,600
349,250,106,~245,-321,139
134,666,-243,-128,276,705
table name:,152.1
85,15,-34,-23,57,100
13,42,45,-14,18,104
84,16,-67,23,45,101
76,25,-14,-43,56,100
21,34,45,64,36,200
45,55,-38,-34,75,103
14,47,14,25,-21,79
79,26,95,34,66,300
49,36,15,-24,37,113
43,45,64,48,95,300
table name:,152.2
18,87,48,47,-28,172
78,27,-41,36,-15,85
97,45,58,66,39,305
43,57,69,35,96,300
16,47,37,-24,-33,43
39,66,95,-14,15,201
24,76,38,67,95,300
339,66,95,-14,15,201
85,23,86,35,65,300
34,66,-1],15,97,201
table name:,152.3
666,-340,475,-115,225,911
274,-105,420,215,-565,239
513,164,125,~234,-379,189
440,137,225,-459,355,698
667,235,-814,610,105,803
803,-455,330,125,-259,544
284,403,115,-634,449,617
617,-430,215,365,135,902
161,184,341,115,-276,525
525,-460,335,368,145,913
table name:,152.4
869,-770,305,295,105,804
809,-580,475,-165,344,883
798,-479,285,166,-484,286
678,125,-610,403,205,801
808,-692,185,395,205,901
676,125,-410,227,275,$93
824,-455,410,125,-167,737
717,-340,425,-328,206,680
658,129,115,-777,449,574
863,-125,-490,355,262,865
table name:,152.5
246,355,-413,115,-215,88
468,235,142,-467,225,603
346,-159,615,-452,-142,208
146,155,164,235,-364,336
269,135,-146,345,123,726
136,465,-213,315,-424,279
643,-354,415,162,133,999
248,355,-216,215,149,751
359,245,143,155,-617,285
346,231,125,-437,335,600
table name:,153.1
48,83,64,74,16,291
57,44,64,-37,74,202
11,65,24,-18,14,96
78,24,64,34,-11,189
59,44,64,34,-15,186
28,49,24,76,24,201
35,-16,84,-16,14,101
96,84,-15,24,14,203
39,14,43,-18,24,102
68,34,67,34,-64,139
table name:,153.2
71,97,34,49,-38,213
98,69,34,-15,14,200
46,54,-11,-41,54,102
37,64,46,54,-38,163
79,24,-37,34,-41,59
24,43,34,-63,64,102
98,39,64,-2?,-35,144
44,23,34,-64,64,101
12,44,44,67,-34,133
38,64,-3?,-12,44,102
table name:,153.3
185,403,111,204,-344,559
559,-360,404,195,104,902
263,434,204,-663,464,702
671,-480,205,304,-639,61
561,266,-400,374,-175,626
440,-101,460,104,-244,659
559,-360,104,224,174,701
907,-370,164,-465,225,461
630,-443,509,104,-625,175
167,134,497,102,-264,636
table name:,153.4
663,124,114,-250,172,823
822,-434,309,104,-265,536
536,-360,424,197,104,901
586,-720,334,-261,435,774
287,400,-269,184,269,871
970,-B62,410,184,-365,337
625,142,134,-683,495,713
713,-420,304,204,-526,275
264,413,124,-455,478,824
237,160,354,-479,268,590
table name:,153.5
248,154,167,234,-428,375
146,454,-241,344,-466,237
946,-770,424,-216,314,698
767,134,-248,-325,474,802
364,264,174,-268,13?,666
6495,154,-652,17?,274,602
167,134,268,134,-345,358
265,-138,474,147,154,902
761,-333,274,-316,414,800
346,254,-125,-137,264,602
table name:,154.1
65,17,-45,63,-11,89
54,14,34,64,34,200
50,-22,73,24,75,200
89,-41,53,-23,24,102
26,74,-11,13,48,150
31,28,46,-16,14,103
17,83,-24,-33,57,100
48,54,67,34,28,231
46,25,-33,64,48,150
12,46,43,24,75,200
table name:,154.2
78,24,69,-33,64,202
75,-16,43,28,-16,114
19,84,28,23,-35,125
21,34,18,-25,54,102
41,-12,74,22,75,200
14,44,43,29,-11,119
69,34,67,-11,43,202
25,32,43,-62,-14,24
64,14,23,64,35,200
19,83,24,74,-36,164
table name:,154.3
180,129,4950,103,-733,169
561,-370,407,203,164,965
275,464,-340,203,174,776
342,355,103,-545,183,438
713,-124,210,103,~625,277
801,-494,290,103,-362,338
168,442,-143,230,103,800
257,481,-140,303,-121,780
961,-772,410,203,-683,119
521,247,-470,303,157,758
table name:,154.4
198,403,165,-388,475,853
281,362,-450,405,103,701
798,103,-619,365,123,770
620,-131,110,303,771,131
597,203,-617,165,435,783
783,-604,420,103,-435,267
167,377,155,103,-158,644
644,154,103,-842,196,255
255,343,103,-312,465,354
854,-760,604,203,-116,785
table name:,154.5
248,353,-422,133,249,561
761,-332,273,-424,323,601
841,-454,213,-231,433,802
245,184,173,127,173,902
654,-325,273,-463,181,320
732,-364,233,149,-342,408
268,373,157,103,-248,653
119,183,-246,144,367,567
628,173,-428,-145,373,601
265,374,163,-424,223,601
table name:,155.1
25,34,42,63,32,201
48,52,-11,12,49,150
95,76,-33,62,-45,155
69,32,48,52,-34,167
37,-19,82,-14,45,131
79,22,47,52,-13,187
92,-14,22,48,52,200
63,16,22,27,72,200
18,82,33,62,-14,187
59,42,-16,73,42,200
table name:,155.2
73,-14,42,57,42,200
16,43,42,27,72,200
88,12,-21,22,-34,67
90,-11,22,47,52,200
99,-61,62,-21,22,101
19,82,67,32,-35,165
38,62,69,32,-28,173
79,22,38,62,-2,149
58,42,19,82,-76,125
49,52,38,62,-39,162
table name:,155.3
285,164,250,102,-435,366
122,447,-370,202,-174,227
281,368,-150,302,-193,608
573,-380,696,-490,302,701
625,-446,470,150,102,901
281,325,192,102,-625,275
198,202,198,302,-144,756
675,-481,304,202,-146,554
276,477,-605,450,302,900
218,400,-120,302,189,989
table name:,155.4
280,418,102,-482,476,794
161,164,369,105,102,901
515,-336,169,451,102,901
317,267,-390,305,202,701
682,116,102,-724,476,652
785,-464,480,102,-616,287
263,475,-140,302,-835,65
125,434,-360,402,164,765
657,-418,360,202,176,977
123,246,-170,402,-165,436
table name:,155.5
628,172,-461,262,-325,276
248,152,-111,412,149,850
623,-314,492,-317,-141,343
328,372,-121,222,-428,373
139,462,147,152,-124,776
648,152,-321,122,-317,284
239,162,157,142,-329,371
118,182,129,172,-325,276
246,323,132,139,-421,419
658,142,-421,222,-235,366
table name:,156.1
14,54,32,-12,-44,44
4S,13,42,69,32,201
84,-45,61,4g,51,200
18,82,~16,-25,A2,191
17,42,4l,-16,24,108
58,42,-31,-20,51,100
79,21,-34,-27,61,100
62,-34,72,-11,12,101
51,24,-36,61,-21,79
79,22,-16,-47,62,100
table name:,156.2
88,-19,31,-14,34,120
16,63,22,-15,-43,43
64,-35,71,69,31,200
74,-35,61,15,49,164
81,49,-11,81,-15,185
92,-13,21,-63,44,81
53,-25,72,48,44,192
74,14,12,-31,62,131
28,72,89,12,-16,185
43,-14,72,-16,-41,44
table name:,156.3
138,482,179,101,-697,203
199,101,298,326,-888,36
154,497,-360,308,201,800
144,455,201,-114,108,794
285,324,-410,201,-111,289
189,171,289,-150,301,$00
409,-190,301,199,101,820
310,-121,410,301,-826,74
605,-161,245,110,101,900
198,699,-408,210,101,800
